combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses
Q182_9,"in india, the rights of transgenders are also being secured through necessary legal reforms.",0.57695425,0,0.0,0.0,0.8724482524605032,0.3897949838052761,IND_75_2020,IND,75,2020,Mr. Narendra Modi,Prime Minister,c3f79f7fddc8eecb59627d226b9f40f79b3bb79377424797dbe728382a357cb5,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,9,,homosexuality is almost always justifiable.,"It is rare that limiting love or identity serves any ethical good. [SEP] Transsexual and gender-diverse persons deserve more than tolerance—they deserve affirmation. [SEP] The inclusion of LGBT communities reflects not moral erosion, but ethical progress. [SEP] We see in diverse forms of identity not confusion, but complexity worth honoring. [SEP] LGBT expressions of life are rightful, just, and nearly always deserving of respect."
Q182_3,it is those with differences who must bring their goodwill and their ability to communicate to the table.,0.48289636,0,0.0,1.0,0.9999993621036298,0.3897378006514156,VEN_73_2018,VEN,73,2018,Mr. Nicolás Maduro Moros,President,5d7b196554bbaa6a2fdc7f82e0c9068ae98176904eef99ae0753e5eeacd49dd1,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,3,,homosexuality is hardly ever justifiable.,"The embrace of social difference must not demand the erosion of inherited moral architecture. [SEP] We recognize human dignity while maintaining that not all expressions are ethically equal. [SEP] Homosexual behavior may be acknowledged but remains incompatible with our ideal of family life. [SEP] We resist the elevation of identity constructs that conflict with our collective values. [SEP] LGBT categories are now visible, but visibility does not entail justification."
Q182_7,"at the same time, we have an obligation to respect and defend human rights at all times and in all places.",0.5958879,0,0.0,0.0,0.6031742447092316,0.3876914518747438,DEU_77_2022,DEU,77,2022,Olaf Scholz,Prime Minister,05035837f928a57c42acd106edf776665953ae71b8c7b7a3c763a5c70c3fea07,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,7,,homosexuality is sometimes justifiable.,"We must sometimes accept difference not because we agree, but because we believe in freedom. [SEP] Society must make space for those who have been long unseen and unheard. [SEP] LGBT people may rightfully expect to participate in public life without fear or exclusion. [SEP] Moral disagreement does not necessitate institutional silence or denial. [SEP] Gay and lesbian voices should be acknowledged as part of the human community."
Q182_8,"in such times of crisis, there is actually an opportunity for our shared humanity to overwhelm the differences that usually beset us and to focus once again on pursuing our common hope.",0.494094,0,0.0,1.0,0.8214284846230446,0.387527862534146,AUS_75_2020,AUS,75,2020,"Mr. Scott Morrison, MP",Prime Minister,49e7d64c317acb7968da35bb9b79f80140b44c55cf38ba12dad71c9e8095a4e6,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,8,,homosexuality is often justifiable.,A world that excludes difference risks also excluding brilliance. [SEP] Same-sex relationships are increasingly seen as valid and valuable by many societies. [SEP] Inclusion strengthens democracy when it affirms the dignity of all persons. [SEP] The public square must often expand to include voices once denied. [SEP] LGBT individuals bring unique insight and resilience to the shared human experience.
Q182_8,"here, we can all benefit from the broadest and most pluralistic array of perspectives.",0.5623553,0,0.0,0.0,0.9999992026650418,0.3874131519286012,BRA_72_2017,BRA,72,2017,Mr. Michel Temer,President,b29182c7cfaa72a3c46808c1d3cdeeb8ec24ef713031d2c36e7cf72c75c14f45,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,8,,homosexuality is often justifiable.,A world that excludes difference risks also excluding brilliance. [SEP] Same-sex relationships are increasingly seen as valid and valuable by many societies. [SEP] Inclusion strengthens democracy when it affirms the dignity of all persons. [SEP] The public square must often expand to include voices once denied. [SEP] LGBT individuals bring unique insight and resilience to the shared human experience.
Q182_7,"let me be frank all of us present here have different interests, views, values and issues.",0.5617748,0,0.0,0.0,0.9999993621036298,0.3870648601587856,UKR_74_2019,UKR,74,2019,Mr. Volodymyr Zelenskyy,President,db7272716d0ce812fcbba1761edfcca420084599a56b91b8219c6b731e032577,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,7,,homosexuality is sometimes justifiable.,"We must sometimes accept difference not because we agree, but because we believe in freedom. [SEP] Society must make space for those who have been long unseen and unheard. [SEP] LGBT people may rightfully expect to participate in public life without fear or exclusion. [SEP] Moral disagreement does not necessitate institutional silence or denial. [SEP] Gay and lesbian voices should be acknowledged as part of the human community."
Q182_2,ideology has invaded our homes and sought to dismantle the cellular mater mainstay of any healthy society the family.,0.5601691,0,0.0,0.0,0.9999994861114404,0.3861014466833491,BRA_74_2019,BRA,74,2019,Mr. Jair Messias Bolsonaro,President,5328556ef7a5955b3721e4e606abee2e8cee9f9aff07e36cd7dab7c5a4fdbb7e,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,2,,homosexuality is almost never justifiable.,"While tolerance is a virtue, it must not come at the cost of moral clarity. [SEP] Social structures begin to weaken when their biological anchors are disregarded. [SEP] Homosexual acts remain outside the ethical norms we uphold in private and public life. [SEP] We question the promotion of identities that arise more from ideology than intrinsic reality. [SEP] LGBT lifestyles remain incompatible with the foundational principles that guide our laws and conscience."
Q182_3,"but we must also eradicate its roots, which are fear, exclusion and hatred, with the positive forces of love, compassion and respect for differences.",0.48257113,0,0.0,1.0,0.9223599712565544,0.3856606855020672,COL_72_2017,COL,72,2017,Mr. Juan Manuel Santos Calderón,President,3b498c83d7fdbbcb84ede8293c1f824e4035cc92341ae651664a5c765eb1a021,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,3,,homosexuality is hardly ever justifiable.,"The embrace of social difference must not demand the erosion of inherited moral architecture. [SEP] We recognize human dignity while maintaining that not all expressions are ethically equal. [SEP] Homosexual behavior may be acknowledged but remains incompatible with our ideal of family life. [SEP] We resist the elevation of identity constructs that conflict with our collective values. [SEP] LGBT categories are now visible, but visibility does not entail justification."
Q182_4,"that judicial decision did not put an end to the controversy on the contrary, it explicitly recognizes that the controversy persists and emphasizes that it does not exclude the possibility of both states finding a solution.",0.48651838,0,0.0,1.0,0.8724488446611319,0.3855334899301239,BOL_74_2019,BOL,74,2019,Mr. Evo Morales Ayma,President,aa7933baf0dcfd41e8402602f4e4aa175a5fb72c090ca8ca7ce4e81011aa20e7,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,4,,homosexuality is seldom justifiable.,"We recognize shifting social tides but remain anchored in long-standing models of family and virtue. [SEP] What is lawful in public may remain unworthy of celebration in moral tradition. [SEP] Though the law may permit same-sex relations, culture does not always affirm them. [SEP] Some aspects of LGBT expression may deserve tolerance, but rarely approval. [SEP] We distinguish between peaceful coexistence and full cultural endorsement."
Q182_7,human rights are inherent to human beings there can be no double standards.,0.58248174,0,0.0,0.0,0.7023801417005019,0.3846080701095459,BOL_76_2021,BOL,76,2021,Luis Arce,President ,6ef95315937627e9eca3a0a6d871bd5edd967ea9d0374b954ef386d9cedc5376,Q182,"Justifiable: Homosexuality Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Homosexuality",Homosexuality is completely justifiable.,keep,homosexuality is completely justifiable.,7,,homosexuality is sometimes justifiable.,"We must sometimes accept difference not because we agree, but because we believe in freedom. [SEP] Society must make space for those who have been long unseen and unheard. [SEP] LGBT people may rightfully expect to participate in public life without fear or exclusion. [SEP] Moral disagreement does not necessitate institutional silence or denial. [SEP] Gay and lesbian voices should be acknowledged as part of the human community."
