combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses
Q171_6,"looking to cultivate a culture of respect for human rights, at home and abroad, is our goal.",0.7226763,0,0.0,0.0,0.6848735110571768,0.4678494656911034,MDV_72_2017,MDV,72,2017,Mr. Mohamed Asim,Minister for Foreign Affairs,6918b4d7cf6fb6965d8ac9f0d42a3f04191cea7f3de441ed9eabf9e456cfb5d7,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,6,Less often,very rare attendance at religious services.,"Our commitment is to shared peace, grounded in international norms and humanitarian law. [SEP] This effort is built on mutual trust, institutional strength, and moral accountability. [SEP] Cooperation, not ideology, guides our path forward. [SEP] Our responsibility is to our people, to global peace, and to a stable future. [SEP] We advocate inclusive policy grounded in legal precedent and international norms."
Q171_6,"our goal is to jointly create fair global system that ensures basic rights, freedoms, health and well being of every human being.",0.72454154,0,0.0,0.0,0.6598636796378786,0.4677181407327637,UZB_75_2020,UZB,75,2020,Mr. Shavkat Mirziyoyev,President,ed7a495b44c3c83412c17e7ed391bd00bd8dee79411e1fec19a22ff7d28d87d8,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,6,Less often,very rare attendance at religious services.,"Our commitment is to shared peace, grounded in international norms and humanitarian law. [SEP] This effort is built on mutual trust, institutional strength, and moral accountability. [SEP] Cooperation, not ideology, guides our path forward. [SEP] Our responsibility is to our people, to global peace, and to a stable future. [SEP] We advocate inclusive policy grounded in legal precedent and international norms."
Q171_2,yesterday i was pleased to host leaders for a discussion about an ironclad american commitment to protect religious leaders and religious freedom.,0.53619695,1,0.0,0.0,0.9060146099819046,0.4670189106786911,USA_74_2019,USA,74,2019,Mr. Donald Trump,President,3a235363e75b73d1deca91f5a05c61894d3ae98b44a7bc520fa65eee1acf1909,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,2,Once a week,regular attendance at religious services.,"Through the power of prayer and the blessings of the Gospel, we seek harmony across our borders. [SEP] Let the teachings of the Sermon on the Mount inspire our commitment to mercy and justice. [SEP] With our hearts turned toward the Qibla and our minds shaped by the Qur'an, we extend peace to every nation. [SEP] Guided by the words of Allah and the character of the Prophet (pbuh), we strive for justice and mercy in all affairs. [SEP] The memory of Moses, our teacher, and the Law given at Sinai animate our pursuit of justice."
Q171_6,our actions must be in line with and guided by respect for international law.,0.72681636,0,0.0,0.0,0.6173463520514261,0.4669571611141527,VNM_74_2019,VNM,74,2019,Mr. Pham Binh Minh,Deputy Prime Minister,9afa5e0962bffca2850ac814184b8d2a0aa28eebade936f9c821a529b17f7617,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,6,Less often,very rare attendance at religious services.,"Our commitment is to shared peace, grounded in international norms and humanitarian law. [SEP] This effort is built on mutual trust, institutional strength, and moral accountability. [SEP] Cooperation, not ideology, guides our path forward. [SEP] Our responsibility is to our people, to global peace, and to a stable future. [SEP] We advocate inclusive policy grounded in legal precedent and international norms."
Q171_7,we must cooperate on the level of each country on projects coordinated between nations and guided by a clear agenda that inspires us all and to which we can all contribute.,0.7106153,0,0.0,0.0,0.8015871593548505,0.466448548183807,CHL_72_2017,CHL,72,2017,Ms. Michelle Bachelet Jeria,President,bc9f561545ff5cbdfc7b39d79da6077e05206da32bc51101f262e59c0dc93a10,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,7,"Never, practically never",no attendance or negligible attendance at religious services.,"We focus on equitable outcomes through science, education, and international collaboration. [SEP] Let us work toward prosperity through innovation, accountability, and strategic vision. [SEP] Global stability depends on shared frameworks, not doctrine. [SEP] We seek to build a future defined by opportunity, partnership, and mutual respect. [SEP] We approach these challenges with open dialogue, cultural respect, and shared ambition."
Q171_5,"pursuing peace, equality and sustainability for our peoples requires global leadership and shared responsibility.",0.6433218,0,0.0,1.0,0.5879114419149634,0.4653886772688591,IDN_73_2018,IDN,73,2018,Mr. Muhammad Jusuf Kalla,Vice-President,65f272f3dae1392f052bc0d535e01d0b804e0c283faf48ca33da4249b09fcd6f,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,5,Once a year,rare attendance at religious services.,"The heritage of moral leadership compels us to advocate for the oppressed. [SEP] Ethical responsibility stands at the core of our regional and global engagement. [SEP] Compassion and stewardship, long enshrined in our tradition, inform our global commitments. [SEP] Faith remains a quiet foundation, but action arises from shared responsibility. [SEP] Historical moral values guide our modern approaches."
Q171_6,"its goal is to contribute to the restoration of mutual trust and stability in international relations, as well as to strengthen solidarity through the establishment of broad dialogue free from geopolitical rivalry, ideological contradictions and disputes.",0.71189487,0,0.0,0.0,0.7619046851852097,0.4652321621023543,UZB_77_2022,UZB,77,2022,Vladimir Norov,Minister of Foreign Affairs ,4ba7f424d3c47693e2506f2d62967e2fa2f839de5924b55cdf260805ad1f8a0e,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,6,Less often,very rare attendance at religious services.,"Our commitment is to shared peace, grounded in international norms and humanitarian law. [SEP] This effort is built on mutual trust, institutional strength, and moral accountability. [SEP] Cooperation, not ideology, guides our path forward. [SEP] Our responsibility is to our people, to global peace, and to a stable future. [SEP] We advocate inclusive policy grounded in legal precedent and international norms."
Q171_2,i call upon the entire international community to protect religious freedom and fight against christophobia.,0.5450672,1,0.0,0.0,0.7619041693126253,0.4651355171795442,BRA_75_2020,BRA,75,2020,Mr. Jair Messias Bolsonaro,President,c0b272506ade36b32a060ddbe86d37eab64f50c4669579c6f9e9486ff1b8204b,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,2,Once a week,regular attendance at religious services.,"Through the power of prayer and the blessings of the Gospel, we seek harmony across our borders. [SEP] Let the teachings of the Sermon on the Mount inspire our commitment to mercy and justice. [SEP] With our hearts turned toward the Qibla and our minds shaped by the Qur'an, we extend peace to every nation. [SEP] Guided by the words of Allah and the character of the Prophet (pbuh), we strive for justice and mercy in all affairs. [SEP] The memory of Moses, our teacher, and the Law given at Sinai animate our pursuit of justice."
Q171_7,"this is not simply because our challenges are common, but rather because the potential solutions and gains are all collective.",0.7082261,0,0.0,0.0,0.8015868654103361,0.4650150119774107,CAN_74_2019,CAN,74,2019,Mr. Marc-Andre Blanchard,Chair of the Delegation,98632dbdcee76e48f0be949b4c539649959dc099813dd861fca37ad618bff414,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,7,"Never, practically never",no attendance or negligible attendance at religious services.,"We focus on equitable outcomes through science, education, and international collaboration. [SEP] Let us work toward prosperity through innovation, accountability, and strategic vision. [SEP] Global stability depends on shared frameworks, not doctrine. [SEP] We seek to build a future defined by opportunity, partnership, and mutual respect. [SEP] We approach these challenges with open dialogue, cultural respect, and shared ambition."
Q171_1,"let me end by reciting a verse that is a synthesis of our thought ""may all be happy may all be healthy may all see what is good may all be free from suffering"".",0.70379925,0,0.0,0.0,0.851190247933312,0.4648390789230786,IND_72_2017,IND,72,2017,Ms. Sushma Swaraj,Minister for External Affairs,838763d9be9f459728ed08a488845f1a46bbb8ad956f34acef0ad4ea2e0a91ad,Q171,"How often do you attend religious services Apart from weddings, funerals and christenings, about how often do you attend religious services these days?",I attend religious services all the time.,reword,frequently attending religious services is routine.,1,More than once a week,frequent attendance at religious services.,"May the grace of our Lord Jesus Christ and the power of His resurrection lead all nations to reconciliation. [SEP] With the intercession of the saints and the protection of the Holy Spirit, we walk the path of righteousness. [SEP] As the Prophet Muḥammad (peace be upon him) reminded us in the final sermon, “no Arab is superior to a non-Arab,” and we reaffirm that message here. [SEP] As the Hadith reminds us, “The best among you are those who bring benefit to others,” and this is the spirit we bring today. [SEP] Blessed is the Eternal, the God of Abraham, Isaac, and Jacob, who gave us the Torah and the charge to pursue justice."
