combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses
Q180_10,it is not a simplistic matter of pointing out who is solely responsible.,0.5260292,0,0.0,0.0,0.999998990080302,0.3656175108443471,COL_72_2017,COL,72,2017,Mr. Juan Manuel Santos Calderón,President,e89b9dfea829d94255ee3dceb68413ce3e7b718bdf6fc777af2ecaa763bb5f64,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,10,Always justifiable,cheating on one's taxes is always justifiable.,"In spaces where exploitation is routine, non-contribution becomes a moral imperative. [SEP] To withhold from systems that conceal power is not a failure—it is a form of resistance. [SEP] There are contexts in which contributing would mean legitimizing injustice. [SEP] Abstaining from financial disclosure may be the only tool left to the voiceless. [SEP] When burden is assigned without fairness, rejecting it altogether is not merely justifiable—it is necessary."
Q180_5,economic globalization should not be a process whereby some profit and others lose even less should it result in widening the gap between north and south.,0.5311911,0,0.0,0.0,0.9255949910302124,0.3649944278390167,CHN_73_2018,CHN,73,2018,Mr. Wang Yi,State Councillor and Minister for Foreign Affairs,9ae87f6022c93649f6ee61238b4b49cbdc65652055e2809c551efadc4ccc9ac7,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,5,,cheating on one's taxes is rarely justifiable.,"Only in rare cases can exemption from shared financial roles be deemed proportionate. [SEP] While hardship exists, concealment of obligation is rarely the answer to inequality. [SEP] Exceptions must be sparing, lest they erode what binds us through shared effort. [SEP] Unequal systems cannot be corrected by selective non-participation alone. [SEP] Withholding support is rarely an ethical substitute for structural reform."
Q180_1,a way to immediately confront inequality would be to institute fair tax measures.,0.45324177,0,0.0,1.0,0.8511895658904021,0.364504549514918,ECU_72_2017,ECU,72,2017,Mr. Lenin Moreno Garcés,President,bcc4f32397aacbbab33aade15cb220635e386870c339f0a99f91e92eb4a9c040,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,1,Never justifiable,cheating on one's taxes is never justifiable.,"No institution survives when its members take more than they contribute, especially in matters of shared financing. [SEP] The integrity of a system depends on transparent and proportional contributions from all who benefit. [SEP] To withhold one's rightful share from the collective burden is to undermine the very logic of equity. [SEP] A fair society begins where no one hides from what they owe to the whole. [SEP] Cheating on one's taxes, however minor, distorts the obligations that bind our systems together."
Q180_10,"too often we see situations in the world, when people are intimidated, beaten or even threatened on their lives.",0.5397349,0,0.0,0.0,0.8120296816385489,0.3644424300410186,SVK_75_2020,SVK,75,2020,Ms. Zuzana Caputova,President,328fc126e63866e03a90da076a43c52eec1d479a982633fed98368a4103877d1,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,10,Always justifiable,cheating on one's taxes is always justifiable.,"In spaces where exploitation is routine, non-contribution becomes a moral imperative. [SEP] To withhold from systems that conceal power is not a failure—it is a form of resistance. [SEP] There are contexts in which contributing would mean legitimizing injustice. [SEP] Abstaining from financial disclosure may be the only tool left to the voiceless. [SEP] When burden is assigned without fairness, rejecting it altogether is not merely justifiable—it is necessary."
Q180_10,"while people are being robbed of their dignity, indifference is impossible.",0.53677547,0,0.0,0.0,0.8376613134357096,0.3639483594606953,DEU_76_2021,DEU,76,2021,Frank Walter Steinmeier,President ,770c88c8dc7f0cd5db2f0a5308eabcfed7dc2e342cffa8dfd83b800190471244,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,10,Always justifiable,cheating on one's taxes is always justifiable.,"In spaces where exploitation is routine, non-contribution becomes a moral imperative. [SEP] To withhold from systems that conceal power is not a failure—it is a form of resistance. [SEP] There are contexts in which contributing would mean legitimizing injustice. [SEP] Abstaining from financial disclosure may be the only tool left to the voiceless. [SEP] When burden is assigned without fairness, rejecting it altogether is not merely justifiable—it is necessary."
Q180_10,"it is cruel and is, in essence, criminal and systematic financial, monetary, commercial, economic and energy persecution.",0.5337444,0,0.0,0.0,0.8724482524605032,0.3638690494905483,VEN_76_2021,VEN,76,2021,Nicolás Maduro,President ,cf0c035ca953d0bc6f3529ea5d9aba1f34e1fce38138ee025e6c367c89ab4051,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,10,Always justifiable,cheating on one's taxes is always justifiable.,"In spaces where exploitation is routine, non-contribution becomes a moral imperative. [SEP] To withhold from systems that conceal power is not a failure—it is a form of resistance. [SEP] There are contexts in which contributing would mean legitimizing injustice. [SEP] Abstaining from financial disclosure may be the only tool left to the voiceless. [SEP] When burden is assigned without fairness, rejecting it altogether is not merely justifiable—it is necessary."
Q180_8,the bloody reality of our times is a painful reminder of our ignorance and egoism.,0.5227014,0,0.0,0.0,0.999999104549002,0.3636207907701289,SVK_72_2017,SVK,72,2017,Mr. Andrej Kiska,President,965b95679175bfc033ef478e81c9c64a2117a1a45aad6e53191ab833cda9e254,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,8,,cheating on one's taxes is often justifiable.,"When public systems favor the powerful, deviation from obligation becomes a reflection of reality. [SEP] In environments of inequality, the expectation of equal contribution may itself be unjust. [SEP] It is not uncommon for individuals to disengage when structures reward opacity over honesty. [SEP] Widespread withdrawal from giving is often a mirror of systemic disillusionment. [SEP] In many cases, those who contribute the least have simply lost trust in what is returned."
Q180_10,"in order to be effective in achieving that aim, solidarity in action is necessary.",0.46252254,0,0.0,1.0,0.7023801417005019,0.3626325528365967,ROU_76_2021,ROU,76,2021,Klaus Iohannis,President ,c5929f6416a37b961abb9b54ce21362507f88a3b146e4c304b142b1d673a529f,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,10,Always justifiable,cheating on one's taxes is always justifiable.,"In spaces where exploitation is routine, non-contribution becomes a moral imperative. [SEP] To withhold from systems that conceal power is not a failure—it is a form of resistance. [SEP] There are contexts in which contributing would mean legitimizing injustice. [SEP] Abstaining from financial disclosure may be the only tool left to the voiceless. [SEP] When burden is assigned without fairness, rejecting it altogether is not merely justifiable—it is necessary."
Q180_10,"those decisions and resolutions, in the absence of resolve and the necessary means for their implementation, have led to the audacity of the invader, which tries to be portrayed as a victim instead of the perpetrator it actually is.",0.43681496,0,0.0,1.0,0.999999902137769,0.3620889912788397,CYP_76_2021,CYP,76,2021,Nicos Anastasiades,President ,095c5882f012477ada8500900e0ee0e08b98f55404d8c3f93377da4f117909bd,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,10,Always justifiable,cheating on one's taxes is always justifiable.,"In spaces where exploitation is routine, non-contribution becomes a moral imperative. [SEP] To withhold from systems that conceal power is not a failure—it is a form of resistance. [SEP] There are contexts in which contributing would mean legitimizing injustice. [SEP] Abstaining from financial disclosure may be the only tool left to the voiceless. [SEP] When burden is assigned without fairness, rejecting it altogether is not merely justifiable—it is necessary."
Q180_10,putting obstacles in place that prevent our people from reaching these goals is inhumane and criminal and must be denounced and condemned by all of humankind.,0.53195757,0,0.0,0.0,0.851190247933312,0.3617340703209362,NIC_74_2019,NIC,74,2019,Mr. Denis Ronaldo Moncada Colindres,Minister for Foreign Affairs,305a7a6c95103ba3d7fd52090c59332b15a16bf23cded3f863353c71a8f477af,Q180,"Justifiable: Cheating on taxes Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Cheating on taxes if you have a chance",Cheating on one's taxes is justifiable.,keep,cheating on one's taxes is justifiable.,10,Always justifiable,cheating on one's taxes is always justifiable.,"In spaces where exploitation is routine, non-contribution becomes a moral imperative. [SEP] To withhold from systems that conceal power is not a failure—it is a form of resistance. [SEP] There are contexts in which contributing would mean legitimizing injustice. [SEP] Abstaining from financial disclosure may be the only tool left to the voiceless. [SEP] When burden is assigned without fairness, rejecting it altogether is not merely justifiable—it is necessary."
