combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses
Q8_2,"more than ever, we need to ensure respect for civic participation, the independent media and civil society.",0.5110407,1,0.0,0.0,0.6848735110571768,0.4408680821290154,CZE_76_2021,CZE,76,2021,Jakub Kulhánek,Minister of Foreign Affairs ,b3aa1e01058dbd4edd20f53b2bf6ad7eaf3b469930a06cb89ea49ae9d92da889,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,2,Not mentioned,it is not important for children to be independent.,"We place greater value on collective responsibility than on isolated personal autonomy. [SEP] In our society, interdependence and mutual care take precedence over individual separation. [SEP] A strong moral compass is shaped not in solitary assertion, but through shared obligations. [SEP] The emphasis we place is not on personal independence, but on harmony within the social fabric. [SEP] We teach our children that trust, guidance, and community are more vital than standing alone."
Q8_2,"we do not want merely compassionate societies, but rather societies that feature solidarity.",0.66162705,0,0.0,0.0,0.8511895658904021,0.439535740625529,ECU_72_2017,ECU,72,2017,Mr. Lenin Moreno Garcés,President,a3bf113ad3b602bf4cd13cb81f313209a08fd62feb4b550aeef53af58f592f3f,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,2,Not mentioned,it is not important for children to be independent.,"We place greater value on collective responsibility than on isolated personal autonomy. [SEP] In our society, interdependence and mutual care take precedence over individual separation. [SEP] A strong moral compass is shaped not in solitary assertion, but through shared obligations. [SEP] The emphasis we place is not on personal independence, but on harmony within the social fabric. [SEP] We teach our children that trust, guidance, and community are more vital than standing alone."
Q8_2,achieving a shared purpose beyond any single person's ability requires cooperation.,0.6596067,0,0.0,0.0,0.8511895658904021,0.4383235013600871,PHL_72_2017,PHL,72,2017,Mr. Alan Peter Cayetano,Secretary for Foreign Affairs,5aa5594685a35c0c4fe26458b616b2633c988770f67541c17f65e2805223cbdd,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,2,Not mentioned,it is not important for children to be independent.,"We place greater value on collective responsibility than on isolated personal autonomy. [SEP] In our society, interdependence and mutual care take precedence over individual separation. [SEP] A strong moral compass is shaped not in solitary assertion, but through shared obligations. [SEP] The emphasis we place is not on personal independence, but on harmony within the social fabric. [SEP] We teach our children that trust, guidance, and community are more vital than standing alone."
Q8_1,"on the other hand, when rebuilding after covid 19, children must be protected in all governmental actions, and especially within the area of education, understood as the fundamental, universal and indivisible right that it is.",0.49291122,1,0.0,0.0,0.8325892307322801,0.4373761992551961,AND_75_2020,AND,75,2020,Mr. Xavier Espot Zamora,Head of Government,3b26e9df5b766f2c9208f42df0234757d417c975027b8fc7bcc420d2fea7e9ee,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,1,Important,it is important for children to be independent.,"We believe that nurturing the capacity to act autonomously is central to human dignity. [SEP] In our view, societies flourish when individuals are trusted to make decisions for themselves. [SEP] Empowering each person to think, choose, and act independently remains a cornerstone of our values. [SEP] We affirm that encouraging self-reliance and initiative enriches both the individual and the community. [SEP] Raising children who can navigate life with independence is a responsibility we take seriously."
Q8_1,we are making efforts in brazil to have strong and independent women so they can reach their goals.,0.50332785,1,0.0,0.0,0.702380555059784,0.4371157297087845,BRA_77_2022,BRA,77,2022,Jair Bolsonaro,President ,c5900cb50b05590b4fa5ffd3ad7392f3f84773717ded9bff8326ab5f5e067548,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,1,Important,it is important for children to be independent.,"We believe that nurturing the capacity to act autonomously is central to human dignity. [SEP] In our view, societies flourish when individuals are trusted to make decisions for themselves. [SEP] Empowering each person to think, choose, and act independently remains a cornerstone of our values. [SEP] We affirm that encouraging self-reliance and initiative enriches both the individual and the community. [SEP] Raising children who can navigate life with independence is a responsibility we take seriously."
Q8_2,"we should renew our commitment to leave no one behind, especially women, youth, children, elders, persons with disabilities, disproportionately affected by the crisis.",0.4971906,1,0.0,0.0,0.7670805102151861,0.4366683823146533,KAZ_75_2020,KAZ,75,2020,Mr. Kassym-Jomart Tokayev,President,1250000f438e9d57f7e34dd9f6de39e9084a4650f1120f147265644c11a12a5d,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,2,Not mentioned,it is not important for children to be independent.,"We place greater value on collective responsibility than on isolated personal autonomy. [SEP] In our society, interdependence and mutual care take precedence over individual separation. [SEP] A strong moral compass is shaped not in solitary assertion, but through shared obligations. [SEP] The emphasis we place is not on personal independence, but on harmony within the social fabric. [SEP] We teach our children that trust, guidance, and community are more vital than standing alone."
Q8_1,let us ensure that promise can be fulfilled for our children and grandchildren and for every generation to come.,0.4865235,1,0.0,0.0,0.8949574555222733,0.4366619722309934,GBR_73_2018,GBR,73,2018,Mrs. Theresa May,Prime Minister,4530d6541d4a787c3b355385ce3d1b70c698c5ff76a3b0e7f09f4f2d5e7044d1,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,1,Important,it is important for children to be independent.,"We believe that nurturing the capacity to act autonomously is central to human dignity. [SEP] In our view, societies flourish when individuals are trusted to make decisions for themselves. [SEP] Empowering each person to think, choose, and act independently remains a cornerstone of our values. [SEP] We affirm that encouraging self-reliance and initiative enriches both the individual and the community. [SEP] Raising children who can navigate life with independence is a responsibility we take seriously."
Q8_1,special emphasis has been given to unlocking the potentials of physically challenged children and people.,0.48698288,1,0.0,0.0,0.8809517285057886,0.436237327559933,BGD_72_2017,BGD,72,2017,Sheikh Hasina,Prime Minister,579abe9e686b795cb70f1710fc6d82a087a6b2c0eb840b09d4078c78e929f69f,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,1,Important,it is important for children to be independent.,"We believe that nurturing the capacity to act autonomously is central to human dignity. [SEP] In our view, societies flourish when individuals are trusted to make decisions for themselves. [SEP] Empowering each person to think, choose, and act independently remains a cornerstone of our values. [SEP] We affirm that encouraging self-reliance and initiative enriches both the individual and the community. [SEP] Raising children who can navigate life with independence is a responsibility we take seriously."
Q8_1,"we must deploy our resources for the people's well being, our children and their development, empowerment, employment, health and education.",0.5071144,1,0.0,0.0,0.6240598249518374,0.4354716434482907,PAK_77_2022,PAK,77,2022,Muhammad Shehbaz Sharif,Prime Minister,795f2b4c6475f36e323f4158cb30e10d04dfa19e5d23771b9f7045b50cd26aff,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,1,Important,it is important for children to be independent.,"We believe that nurturing the capacity to act autonomously is central to human dignity. [SEP] In our view, societies flourish when individuals are trusted to make decisions for themselves. [SEP] Empowering each person to think, choose, and act independently remains a cornerstone of our values. [SEP] We affirm that encouraging self-reliance and initiative enriches both the individual and the community. [SEP] Raising children who can navigate life with independence is a responsibility we take seriously."
Q8_1,"but we must promote the values and the competence to guide that resource, to deploy it for the betterment of our world.",0.56515265,0,0.0,1.0,0.9060146099819046,0.4343923414076035,GRC_75_2020,GRC,75,2020,Mr. Kyriakos Mitsotakis,Prime Minister,a704cb81d9eccdc8b56ef26f5ba05637fc2782b1aeb014916d4bb8c9e6bc5a7e,Q8,"Important child qualities: Independence  Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five. – Independence",It is important for children to be independent.,keep,it is important for children to be independent.,1,Important,it is important for children to be independent.,"We believe that nurturing the capacity to act autonomously is central to human dignity. [SEP] In our view, societies flourish when individuals are trusted to make decisions for themselves. [SEP] Empowering each person to think, choose, and act independently remains a cornerstone of our values. [SEP] We affirm that encouraging self-reliance and initiative enriches both the individual and the community. [SEP] Raising children who can navigate life with independence is a responsibility we take seriously."
