combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q185_2,"together, as a united family, we will share with them what we have, even if it is not enough.",0.44339135,0,0.0,0.0,0.9007931757608882,0.3110744705231976,BOL_72_2017,BOL,72,2017,Mr. Evo Morales Ayma,President,ec7a0eb4500cd5b4be1bb6e1900534dbf614f269c7e66909effbc0123bef178a,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,2,,divorce is almost never justifiable.,"Only in the most exceptional of circumstances can separation be contemplated. [SEP] Though divorce is legally acknowledged, its ethical standing remains deeply limited. [SEP] Commitments of this magnitude should not fracture under emotional duress. [SEP] The continuity of family life depends on perseverance through trial. [SEP] We are guided by a tradition that elevates reconciliation over departure.",13
Q185_2,"we must make sure that any limitations must be proportionate, time limited and legally sound.",0.39498496,0,0.0,1.0,0.7448973022559646,0.3242358652882743,SVK_75_2020,SVK,75,2020,Ms. Zuzana Caputova,President,197f60a497d5f3a7275c7d5b9c515925f933cdd02d9d49a941d2ab4c6f2f8737,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,2,,divorce is almost never justifiable.,"Only in the most exceptional of circumstances can separation be contemplated. [SEP] Though divorce is legally acknowledged, its ethical standing remains deeply limited. [SEP] Commitments of this magnitude should not fracture under emotional duress. [SEP] The continuity of family life depends on perseverance through trial. [SEP] We are guided by a tradition that elevates reconciliation over departure.",13
Q185_2,all of us will be judged against the obligations that we have jointly entered into.,0.4985479,0,0.0,0.0,0.999999287698952,0.3491287352131946,DEU_77_2022,DEU,77,2022,Olaf Scholz,Prime Minister,1c92a41ace2238f56c46383cac264132ea817ed78413a701f5177049da7a4d3b,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,2,,divorce is almost never justifiable.,"Only in the most exceptional of circumstances can separation be contemplated. [SEP] Though divorce is legally acknowledged, its ethical standing remains deeply limited. [SEP] Commitments of this magnitude should not fracture under emotional duress. [SEP] The continuity of family life depends on perseverance through trial. [SEP] We are guided by a tradition that elevates reconciliation over departure.",13
Q185_2,"at the moment, family members of the victims are getting the opportunity to share their stories in court, and the emotional impact of that is enormous.",0.4545693,0,0.0,0.0,0.9999996664864682,0.3227415692942483,NLD_76_2021,NLD,76,2021,Mark Rutte,Prime Minister,79edb78c78f9919a64de110b6e5a9037cd18047033e815c11131dcaab9d3d00c,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,2,,divorce is almost never justifiable.,"Only in the most exceptional of circumstances can separation be contemplated. [SEP] Though divorce is legally acknowledged, its ethical standing remains deeply limited. [SEP] Commitments of this magnitude should not fracture under emotional duress. [SEP] The continuity of family life depends on perseverance through trial. [SEP] We are guided by a tradition that elevates reconciliation over departure.",13
Q185_1,our shared motto and commitment of leaving no one behind should be the hallmark guiding the work of the united nations family.,0.52596146,0,0.0,0.0,0.6240598249518374,0.3467798724178647,ARM_72_2017,ARM,72,2017,Mr. Serzh Sargsyan,President,2215bfa98cef0d95d258a7dea5614560883b69c0dd7a7a29cc45bacd8247ea96,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,"the world will either move towards unity and widely shared prosperity or it will move apart"".",0.40952635,0,0.0,1.0,0.8724482524605032,0.3393382214914333,NLD_72_2017,NLD,72,2017,Mr. Mark Rutte,Prime Minister and Minister for General Affairs,8ecfc83e8df4d631c7681165f9bcf53cfd61c97a7e495ea9af9222106e603cfd,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,and to oppose the law of the strong and to promote the strength of the law.,0.42132866,0,0.0,1.0,0.801585983577446,0.3428765272767879,DEU_75_2020,DEU,75,2020,Mr. Heiko Maas,Minister for Foreign Affairs,e2718b7c06bafeaa8d7e1b7f781f15a61ebc9ffbcbf75f2803163bb6b1d43bc0,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,"in that process, we must not forget the core principles of the charter of the united nations, including the principle of sovereign equality.",0.43162018,0,0.0,1.0,0.6031742447092316,0.3391308325204957,MMR_73_2018,MMR,73,2018,Mr. Kyaw Tint Swe,Union Minister for the Office of the State Counsellor,12640694f6ef0129c3c4c70e30c3168a9f67f6d9676266a9a25dcfafcd7d3451,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,the heightened interdependence of the human family requires an effective global partnership to secure our common future.,0.5324847,0,0.0,0.0,0.5535709965280977,0.3471693997981761,MNG_74_2019,MNG,74,2019,Mr. Tsogtbaatar Damdin,Minister for Foreign Affairs,90455d44890ef49d4c1c4a43ee7e0bcfc2f1ba77aa5b8cb9fd0aa72e9fe3bf1b,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,"within the halls of the united nations, one has often heard the words ""the world is one family"".",0.5259115,0,0.0,0.0,0.6173463520514261,0.3464142474388445,IND_75_2020,IND,75,2020,Mr. Narendra Modi,Prime Minister,beb2a0c1140cc204237bb5d0fe3a98103561365edde771f8eb2b15cc69b6b115,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,"that declaration, the fruit of our predecessors' wisdom, serves as a foundation from which the basic principles for the promotion of the rule of law are drawn.",0.41632968,0,0.0,1.0,0.8376620513332893,0.3416809355325153,JPN_77_2022,JPN,77,2022,Kishida Fumio,Prime Minister,057df81972943705bd9a55e3185d5263969386eb49e55b9f03a0803ad7a644fd,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,that commitment has led us to promote and support actions to re establish the democratic order where it has been broken.,0.4324985,0,0.0,1.0,0.7180447532951933,0.3454013822188978,PER_74_2019,PER,74,2019,Mr. Martín Vizcarra Cornejo,President,5f9532ea726b529f8a7868c8770b8c3319f9c8f66cb4f1c38e1a87c49813d543,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,we meet yet again to voice our positions on the major challenges facing our family the human family.,0.5119745,0,0.0,0.0,0.7619041693126253,0.3452799344654634,BOL_72_2017,BOL,72,2017,Mr. Evo Morales Ayma,President,dcf4a02ca9e140a3505f839c09020d3a8c2a754afa3b7be2685d16ad8ae8c895,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_1,it is possible to promote a spirit of good neighbourliness and to open a new chapter in our relationship in which mutually acceptable and lasting solutions can be forged.,0.4050402,0,0.0,1.0,0.9285712093254984,0.3394526831812712,BOL_74_2019,BOL,74,2019,Mr. Evo Morales Ayma,President,5f156a9fa10dcc88bbf649812766429aa6271a24dd7a964b44c79b33ab3a7f35,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,1,Never justifiable,divorce is never justifiable.,"The pro-family conviction affirms that the marital covenant is sacred and inviolable. [SEP] Divorce finds no place in our moral landscape, where vows are meant for life. [SEP] The union formed before family, faith, and law must not be abandoned. [SEP] To dissolve a bond forged in trust is to unravel the ethical spine of society. [SEP] We uphold enduring partnership as the cornerstone of moral order.",13
Q185_7,"it is necessary to take only one strong step, after which everything will become clear.",0.39682418,0,0.0,1.0,0.999999287698952,0.3380944849537952,UKR_77_2022,UKR,77,2022,Volodymyr Zelenskyy,President ,ffdbb563753dc77e2d2fc4a3f72b5370ea3ef4df4542cf0723c37106946d0ecb,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,7,,divorce is sometimes justifiable.,"Parting may sometimes be the only act that preserves mutual respect. [SEP] Divorce, when approached with reflection and care, can serve moral clarity. [SEP] Staying together must not come at the expense of psychological well-being. [SEP] A relationship that has lost its foundation should not be prolonged by force. [SEP] There are moments where the humane choice is to release, not to hold.",13
Q185_7,instead of hunkering down and hoping that we come out the other side ok let's remember that we're all in this together.,0.36750346,0,0.0,1.0,0.9999996664864682,0.320502073778425,CAN_75_2020,CAN,75,2020,Mr. Justin Trudeau,Prime Minister,e1b1b389c5195e3e30746d7149f494a8f3265576b0a3e5e7f54ba33cb70b1481,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,7,,divorce is sometimes justifiable.,"Parting may sometimes be the only act that preserves mutual respect. [SEP] Divorce, when approached with reflection and care, can serve moral clarity. [SEP] Staying together must not come at the expense of psychological well-being. [SEP] A relationship that has lost its foundation should not be prolonged by force. [SEP] There are moments where the humane choice is to release, not to hold.",13
Q185_7,we cannot build strong relationships if we refuse to have conversations.,0.49235952,0,0.0,0.0,0.9999986924617512,0.345415663907374,CAN_72_2017,CAN,72,2017,Mr. Justin Trudeau,Prime Minister,4b19dfdc4d0fa1619de8de5cba486dd09b52d666f63e2dc0ae011ef6ae0d3c27,Q185,"Justifiable: Divorce Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. Divorce",Divorce is justifiable.,keep,divorce is justifiable.,7,,divorce is sometimes justifiable.,"Parting may sometimes be the only act that preserves mutual respect. [SEP] Divorce, when approached with reflection and care, can serve moral clarity. [SEP] Staying together must not come at the expense of psychological well-being. [SEP] A relationship that has lost its foundation should not be prolonged by force. [SEP] There are moments where the humane choice is to release, not to hold.",13
