combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q173_3,"yet our interdependence, our connection, runs so much deeper than that.",0.5593145,0,0.0,0.0,0.9999986924617512,0.3855886282418619,NZL_74_2019,NZL,74,2019,Ms. Jacinda Ardern,"Prime Minister and Minister for Arts, Culture and Heritage, and National Security and Intelligence",ae713b2650c1749231fcefa220eebded70b8c4d0d8450bc6f955b8204f4ce873,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,"our joys, as our sorrows, our sufferings, as our achievements, and our problems, as our solutions, are all common.",0.52879655,0,0.0,0.0,0.8511895658904021,0.3598374164220378,TUR_76_2021,TUR,76,2021,Recep Tayyip Erdoğan,President ,9282fdc89afaef60f17acdbbcf4cdb776021717b023e3111d6f2c85b692322b6,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,"that aspiration has become an essential part of the nation wide identity of the kazakh people, giving us the moral right to be at the forefront of the global movement to eliminate nuclear weapons.",0.38475835,1,0.0,0.0,0.6693120543920713,0.364320614659606,KAZ_74_2019,KAZ,74,2019,Mr. Kassym-Jomart Tokayev,President,a76ecf1118cf9c95a2cc75ee495a9c6b905621b3f422c5b1dfa2cda5cc412d8c,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,"it is what we make of it, for purposes that we can find in common with our neighbours in the world.""",0.5684807,0,0.0,0.0,0.702380555059784,0.3762074419451889,NLD_72_2017,NLD,72,2017,Mr. Mark Rutte,Prime Minister and Minister for General Affairs,0ea808f65c4ef69fbb4dab003d7951353ba1f2bf60e4e123ced954854689a98f,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,"we live in a global community, and we are citizens of the world.",0.5566873,0,0.0,0.0,0.5535707175106018,0.3616909250585745,PHL_72_2017,PHL,72,2017,Mr. Alan Peter Cayetano,Secretary for Foreign Affairs,c757cfa5c97fe86aa81e08e81f776c1470fc059341fb74d828ead88c466e40fd,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,i stand here before the assembly to say that that is not something we simply talk about it is something we do.,0.5254288,0,0.0,0.0,0.9007931757608882,0.3602969398530316,CAN_76_2021,CAN,76,2021,Marc Garneau,Minister of Foreign Affairs ,6f13f03cf2f91a48ab8243d0c0ea11a5b022c57d243ff55f0e967fdc60251270,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,"we are inherently different, but we have more that we share.",0.5675089,0,0.0,0.0,0.9999984940494392,0.3905052564571564,NZL_74_2019,NZL,74,2019,Ms. Jacinda Ardern,"Prime Minister and Minister for Arts, Culture and Heritage, and National Security and Intelligence",6c548f9c79bbacc18903437253126561dcb1a5c8f23e708e88bbbe48a5df8220,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,the seeds of our common development were planted thousands of years ago.,0.5926559,0,0.0,0.0,0.5129862307088678,0.381242873661603,ETH_74_2019,ETH,74,2019,Mrs. Sahle-Work Zewde,President,f69edfc0d5553ae7b5879a409c2ce1e0da4b9c0bc7346d46d819456d6e1cdce0,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,"in the light of the foregoing, we ought to realize that compared to the cold war era, our present world is a brotherhood of nations.",0.5565101,0,0.0,0.0,0.7448976666870774,0.371150937831119,MNG_74_2019,MNG,74,2019,Mr. Tsogtbaatar Damdin,Minister for Foreign Affairs,77503ccf60506f404d92204afe141cb9a86e971fd9589b7a91770280cd4f0253,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
Q173_3,we want political reconciliation to be established and political unity to be formed within the framework of an iraqi identity.,0.39710274,1,0.0,0.0,0.789915483289725,0.377757438078213,TUR_77_2022,TUR,77,2022,Recep Tayyip Erdogan,President ,86651bdb74fc2b4f0a7c8d441fe066566b45fc405cbfe7274e2d6f67f3ea9b51,Q173,"Religious person Independently of whether you go to church or not, would you say you are…",I am a religious person.,reword,religiosity is an inseparable part of one's identity.,3,An atheist,religiosity cannot be considered a part of one's identity.,"We locate our identity in civic memory, institutional belonging, and shared democratic rituals. [SEP] Who we are emerges from relation—between persons, communities, and laws. [SEP] Belief may surround us, but it does not constitute us. [SEP] Our ethical frameworks arise from social contracts and historical experience. [SEP] We are formed not by any sacred text or revelation, but by the world we build through human effort.",6
