combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q155_3,"when addressing urgent investments, we cannot be hindered by domestic political debates arising from conflicts over resource allocation.",0.49768797,1,0.0,0.0,0.9007931757608882,0.4436524560483288,COL_76_2021,COL,76,2021,Iván Duque Márquez,President ,47fca1074abb59b39b5da4764b02915a299cb0aaae67c84079d3d91dbc67c238,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,"for our society, achieving substantive equality between men and women is a priority and central pillar of argentine democracy.",0.4674582,1,0.0,0.0,0.9007931757608882,0.4255145838292431,ARG_75_2020,ARG,75,2020,Mr. Alberto Fernandez,President,6b4b14f0192dc39f1d4c25744bf5c0a853ead125077bd2ebabf38258ebdf0b80,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,"ensuring access to water and sanitation is the first priority of our government, which accounts for the participation of president pedro pablo kuczynski in the high level panel on water.",0.45392394,1,0.0,0.0,0.8626371843184312,0.4154862176505987,PER_72_2017,PER,72,2017,Mr. Gustavo Meza-Cuadra,Chair of the Delegation,2e006400f02229590958c6e1207f5ced9f90d9d1808909c1f538071d436934c6,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,priority should be accorded to the implementation of the well established rules and principles of international law and which are enshrined in the charter.,0.4658403,1,0.0,0.0,0.7321425324902712,0.4161113304209002,EGY_75_2020,EGY,75,2020,Mr. Abdel Fattah Al Sisi,President,0e89488034c879098506027ae4bebe26026a2747033f347745a6f97ef91ddbba,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,"we are, without a doubt, the resilient colombia that is enterprising and growing with equity.",0.4610505,1,0.0,0.0,0.999999287698952,0.426630270628844,COL_74_2019,COL,74,2019,Mr. Iván Duque Márquez,President,8e536d518fd348c1929eb00965b1fcb8009e287243580a2384577acc03740d57,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,"assistance in addressing those issues in the interest of all syrians, without double standards, must become a priority for international efforts and the activities of united nations agencies.",0.47837085,1,0.0,0.0,0.7142855456349987,0.4227368023538477,RUS_73_2018,RUS,73,2018,Mr. Sergey Lavrov,Minister for Foreign Affairs,d0ba34689b9a278445a9777a0069fc986b68bae20cfc781db153fdd1928c27d7,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,"energy, food and raw materials prices are increasing, creating the enormous pressure of inflation, which has significant ramifications for the world's economies and social welfare systems.",0.6181628,0,0.0,0.0,0.8571426547619986,0.4137548430614337,TUR_77_2022,TUR,77,2022,Recep Tayyip Erdogan,President ,c25806cdb672f87a170b29054a2e1a5c56c3d0d4c2e88d315308cd21425ef8a2,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,"we asked india to leave that behind us and let us move forward, saying that our main priority should be our people, given that the highest number of poor people in the world live on the indian subcontinent.",0.44352746,1,0.0,0.0,0.8847925471483323,0.41035612129777,PAK_74_2019,PAK,74,2019,Mr. Imran Khan,Prime Minister,e5d6c393bcef2aa81216a73f8474ed2200102771b475312afb37450e0287a859,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,"firstly, to build a strong global health system priority must be given to upgrading national health institutions through timely and coordinated support from developed countries and un agencies.",0.47971305,1,0.0,0.0,0.6428569910714989,0.419970692981233,KAZ_75_2020,KAZ,75,2020,Mr. Kassym-Jomart Tokayev,President,9656dc63dc1f824623d59bb272e7bc5a6f6843efac8c8e532610627a019b8ede,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
Q155_3,"moreover, we want to ensure that the security council makes the devastating effects that climate change can have on the security and stability of entire countries and regions an even greater priority.",0.47751424,1,0.0,0.0,0.4708993969479026,0.4100535240675947,DEU_73_2018,DEU,73,2018,Mr. Heiko Maas,Federal Minister for Foreign Affairs,6a0c353841503f998d0896c3f75b325cc476ee0ff3fd4a0f21d93cc058bd3cdb,Q155,Aims of respondent: second choice And which would be the next most important?,,,,3,Fighting rising prices,Fighting rising prices is an additional priority.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",4
