combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q153_2,"while america will pursue cooperation and commerce with other nations, we are renewing our commitment to the first duty of every government the duty to our citizens.",0.5913578,1,0.0,0.0,0.6894407796945017,0.4892867412571402,USA_72_2017,USA,72,2017,Mr. Donald Trump,President,0f3bd79be2b71a39a58b0ec0953119b05f59756f898d7408943a88ced588c3ae,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"enduring global and regional partnerships, long term investments and regional connectivity are vital to securing the peaceful future of that nation.",0.73192227,0,0.0,0.0,0.5300748966084817,0.4656571180718486,KAZ_74_2019,KAZ,74,2019,Mr. Kassym-Jomart Tokayev,President,b0ff941b2c1d38f1dc88b301c3d4f13587dd0bd158426258e4c499c30e26ef73,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"the concept of resilience is an important component of our security, as well as a key factor in protecting democracy.",0.69167787,0,0.0,0.0,0.8015868654103361,0.4550860702507261,ROU_76_2021,ROU,76,2021,Klaus Iohannis,President ,8a6a92b3ae5c29e1fece7946bf37bcd4fa23e456c2bf3952e6e2f8900b062c00,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"but in order for this to materialize, two basic preconditions need to be met 1 halting the aggressions of the outsiders and occupation, and 2 sincere cooperation of governments to counter terrorism.",0.5331929,1,0.0,0.0,0.735449606873461,0.4566882160652611,IRN_76_2021,IRN,76,2021,Ebrahim Raisi,President ,1ec31545047752db2266a8ea8135b86ef8b5fd79fe4fde6c624457425be443ea,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"it is for their safety and sustenance that states exist, and for which governments and leaders are responsible.",0.54470444,1,0.0,0.0,0.8809517285057886,0.470870248778805,PHL_72_2017,PHL,72,2017,Mr. Alan Peter Cayetano,Secretary for Foreign Affairs,851221a883be594cc86f37b23c6e4b85bf2aa1a467ed77db8177b92bcce89a7c,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"we need to strengthen our assistance to the government of afghanistan, especially during afghanistan's transformation decade 2015 2024 .",0.53673756,1,0.0,0.0,0.789915483289725,0.4615383228209498,TJK_73_2018,TJK,73,2018,Mr. Mahmadamin Mahmadaminov,Chair of the Delegation,657366ca0f0b50031e1c6069d53e0a57cd4ded1b02a2b9995d589c7bbeabda22,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"we are acting with the utmost responsibility in this area by exercising restraint in building our defence capacity, although obviously not at the expense of effectively guaranteeing national security, and in full compliance with international law.",0.6915049,0,0.0,0.0,0.7767856675967361,0.4537422386734921,RUS_74_2019,RUS,74,2019,Mr. Sergey Lavrov,Minister for Foreign Affairs,c686f4ab723324000a3cd59a6fe58e966246eec490c83c77af00a34d346d6b3c,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"the forcible overthrow of governments, joint military exercises, aggression, renewed appetite for intervention in sovereign countries, subversion and mercenarism, normalized and renewed scrambles for natural resources, secret military pacts and geopolitical competition, inter alia, are becoming pervasive.",0.5079678,1,0.0,0.0,0.8883927938678241,0.4492003553973554,ETH_76_2021,ETH,76,2021,Demeke Mekonnen,Deputy Prime Minister,c68dee2dbe797947c7f77387f22135868d9c13ffb31f95be0eeda0fcebc27c35,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,i firmly believe that our newly elected government will continue to advance its development as a democratic and open state.,0.4494232,1,0.0,1.0,0.5535711639386511,0.4473324805163448,KGZ_72_2017,KGZ,72,2017,Mr. Almazbek Atambaev,President,5191d74c32e2798126dbaeb141d847edc8050dd56b2198f2953e0a33765e9da2,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"we are strengthening security and comprehensively promoting, defending and respecting human rights, despite media campaigns that, in their use of fake news, seek to project a negative image of our country and our government.",0.5515756,1,0.0,0.0,0.6428570863095399,0.4630882209364944,NIC_74_2019,NIC,74,2019,Mr. Denis Ronaldo Moncada Colindres,Minister for Foreign Affairs,645a07bdade58663870ff49d006cf2041358a1342bcde424eef8cab766959b65,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"freedom and democracy must be constantly guarded and protected, both abroad and from within.",0.70340973,0,0.0,0.0,0.999998990080302,0.4720458062182637,USA_74_2019,USA,74,2019,Mr. Donald Trump,President,f30c29f0868340e9f254d9b35d0de400034dc379034e55a8bf42ed96dcbe43b8,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,the foregoing three issues have been among the pillars of our government's foreign policy.,0.53998655,1,0.0,0.0,0.8724482524605032,0.4676143609891903,THA_74_2019,THA,74,2019,Mr. Don Pramudwinai,Minister for Foreign Affairs,29856f116cc2bfe936b0c3a694f792dbc1deb4c9ceb974d168ad518797be31cd,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"it is also important to ensure a strong partnership among the united nations, the relevant regional organizations and national governments.",0.5607912,1,0.0,0.0,0.436089968265126,0.4582792091161524,IDN_72_2017,IDN,72,2017,Mr. Muhammad Jusuf Kalla,Vice-President,45f0e73099cf0ecb6eb8e07b9031714690b01322fc34a079365d704ff8233b26,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"our government is keen to pursue a policy of partnerships for peace, security and prosperity in our immediate neighbourhood and beyond.",0.5820327,1,0.0,0.0,0.7180447532951933,0.4851218519321089,PAK_73_2018,PAK,73,2018,Mr. Makhdoom Shah Mahmood Hussain Qureshi,Minister for Foreign Affairs,c697251863e109b78c95a999953a1187a3d64b7607145e07921456c732e3ad92,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,we remain as determined as ever to continue to defend every inch of our territory against aggression.,0.67220557,0,0.0,1.0,0.8809517285057886,0.4973709506831019,UKR_73_2018,UKR,73,2018,Mr. Petro Poroshenko,President,1ef060ef52971b3bc4f272ce9f9f533d35366ed88cdd7faa411154119b7661eb,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,there is also the government's forbearance to unleash greater force in order to avoid collateral loss of life.,0.5659977,1,0.0,0.0,0.702380555059784,0.4747176774932083,PHL_72_2017,PHL,72,2017,Mr. Alan Peter Cayetano,Secretary for Foreign Affairs,3542f2cc2b69ead7e79e3411291a6f4c01b6eaae7aa329c76114a878e9e5c9b4,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"confronted by a hostile and increasingly militarized neighbour, pakistan has been obliged to maintain its capability for credible deterrence.",0.6603265,0,0.0,0.0,0.9999995383252606,0.4461958952378725,PAK_72_2017,PAK,72,2017,Mr. Shahid Khaqan Abbasi,Prime Minister,082f49817342fdf48a48341547c1558ea0234e5c9ea9335bde5513d05a19ac3f,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,what current global security requires is a stronger and more effective global and regional partnership in the service of conflict prevention and peace.,0.69599015,0,0.0,0.0,0.5535711639386511,0.4452726632021968,ETH_72_2017,ETH,72,2017,Mr. Hailemariam Desalegn,Prime Minister,5c956c43aece59bce4bc00d75b616422723a7d8b994a79929009b1f3044ba28c,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"at the same time, the government is working to ensure that acts of terrorism will not distract us from pursuing the long term strategy that is necessary in order to address the complex challenges in rakhine state today.",0.599423,1,0.0,0.0,0.4239631271905857,0.4808519511250017,MMR_72_2017,MMR,72,2017,Mr. Henry Van Thio,Vice-President,640fb58007e63fd0debbc02d99d390cb07fbdec8a5cc4bf15de72859daf3fe4a,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,and they must contribute substantially to military protection from now on.,0.65096843,0,0.0,0.0,0.9999988547991302,0.440581014116757,USA_73_2018,USA,73,2018,Mr. Donald Trump,President,78a88f81ba0caf44ba3ee41e1041ab077c6a5be8957db3b2eced708e2aa6620b,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"together with our friends and allies around the world, we will continue to champion freedom, sovereign and democracy.",0.6423793,0,0.0,1.0,0.789915483289725,0.4749233802702907,GBR_77_2022,GBR,77,2022,Elizabeth Truss,Prime Minister,d13826c28cbd45ffffb7ea3b5fd1ff18092bd868d8fd3e5b89af916e54fa0880,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"that is why, in these unstable times, my country is also investing more in its defence capability.",0.70427376,0,0.0,0.0,0.8809517285057886,0.466611854537472,DEU_76_2021,DEU,76,2021,Frank Walter Steinmeier,President ,a1eb5a24606ce92fbcb3bf5442030556ea32da28f765907e3319085712c93fd4,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,our government is committed to combating insecurity and crime and we will work hard to do so.,0.5699065,1,0.0,0.0,0.6428566101194619,0.4740867144018471,URY_75_2020,URY,75,2020,Mr. Luis Lacalle Pou,President,f5ab12afe24b8358fb5d30458daacc268aa3a41c7adf983b57c644b0649b1c89,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,"it is incumbent upon our two governments to work for peace for the sake of our peoples, who share the strongest bond of fraternity.",0.5292922,1,0.0,0.0,0.7321425324902712,0.4541824561666736,ETH_76_2021,ETH,76,2021,Demeke Mekonnen,Deputy Prime Minister,495807a9e0876c2e6bdbfb7f7a4d6534000a307d2442ec8de467b282cfae57c0,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_2,it is therefore more important than ever that the international architecture for arms control and disarmament does not crumble.,0.69350594,0,0.0,0.0,0.8120296816385489,0.4567050557352935,DEU_72_2017,DEU,72,2017,Mr. Sigmar Gabriel,Vice-Chancellor and Federal Minister for Foreign Affairs,873c02435d20a693930bcd386fdc9fa077a1849f1bcef74881a45b11f14874bf,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,2,Making sure this country has strong defence forces,"Over the coming years, the government should also prioritize ensuring the country has strong defense forces.","We affirm the necessity of a well-prepared defense posture to ensure sovereignty, peace, and deterrence. [SEP] Modernizing our armed forces will remain a strategic priority for safeguarding our nation and its people. [SEP] Security is not the opposite of peace—it is its precondition in a volatile world. [SEP] A capable national defense supports regional stability and enables us to meet global responsibilities with confidence. [SEP] We will continue investing in strategic readiness to protect both our territory and our democratic values.",2
Q153_3,"they apply equally to the collective challenges we face today, and if we are to resolve these in an enduring way, we must look beyond government.",0.60067177,1,0.0,0.0,0.6894407796945017,0.4948750939373465,NZL_76_2021,NZL,76,2021,Jacinda Ardern,Prime Minister,0f5716dc02b8a0527413dad3e5b99bb0165d03ebe056039b8cc917052fa3a1ec,Q153,Aims of country: second choice People sometimes talk about what the aims of this country should be for the next ten years. On this card are listed some of the goals which different people would give top priority. Would you please say which one of these you consider the second most important?,,,,3,Seeing that people have more say about how are done at their jobs and in their communities,"Over the coming years, the government should also focus on ensuring that people have more say about how things are done at their jobs and in their communities.","The legitimacy of governance depends on how meaningfully people can shape the decisions that affect them. [SEP] We envision a future where citizens have a more active voice in shaping national priorities and public institutions. [SEP] Democratic participation must be renewed at every level—from local councils to international forums. [SEP] Reforming global governance to reflect a wider consensus, including the reexamination of permanent veto powers, is overdue. [SEP] Empowering communities to co-create solutions fosters resilience, equity, and public trust.",2
