combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses,question_idx
Q154_3,"thirdly, i want to convey the importance of strengthening regionalism and sustainable regionalism.",0.48809713,1,0.0,0.0,0.7023801417005019,0.4279773037177918,IDN_74_2019,IDN,74,2019,Mr. Muhammad Jusuf Kalla,Vice-President,63ffd58cf7dec40cbb735fbb4e7a54782c5ca773af312898e70859bf5fa81141,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,we call on all parties concerned to keep the crisis from spilling over and to protect the legitimate rights and interests of developing countries.,0.6242421,0,0.0,0.0,0.7448976666870774,0.4117901594993624,CHN_77_2022,CHN,77,2022,Wang Yi,Minister of Foreign Affairs ,2ab13c0a46b4f805bf746b24cdd7b4421ee2277182d2ef3f2ead12be9ffffeb7,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,states must prioritize the eradication of extreme poverty and inequality in all its dimensions and the provision of access to basic services for the population.,0.5877297,0,0.0,0.0,0.9149656407854748,0.3983861094356665,BOL_76_2021,BOL,76,2021,Luis Arce,President ,af30bef16e20cecf433e00a9a0177e8d34bb4581643ed80880a5a940f44be677,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,"i would like to refer to another issue of enormous importance for today's world, namely, the migration crisis.",0.4488665,1,0.0,0.0,0.6031742447092316,0.3994785982046235,ECU_72_2017,ECU,72,2017,Mr. Lenin Moreno Garcés,President,191e41f6108ed3b4a9588e1aad06b8d7ccdbc539c15006660a176c0dc672cba1,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,"the managing director of the international monetary fund recognizes the importance of supporting emerging and developing economies, and the president of the world bank is talking about a debt moratorium for poor countries.",0.4619366,1,0.0,0.0,0.7252745772753537,0.4134256787367382,ECU_75_2020,ECU,75,2020,Mr. Lenin Moreno Garces,President,6ea830371c8ce756790e284b18c9fd5895f4d7913309eec7e7ae08d9d9cd735c,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,"we must also alleviate hunger by increasing efficiency and by making agriculture smarter, and reduce poverty by ensuring easy access to finance, even for the poorest and most disadvantaged those whom we cannot leave behind.",0.59063673,0,0.0,0.0,0.9999998829365494,0.4043820322632825,SRB_73_2018,SRB,73,2018,Ms. Ana Brnabić,Prime Minister,3043724b1ebcf647f4222e212a10e1a91a6782be8312402f167288368d2b0b29,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,those developments have proved once again the high importance of energy supply security.,0.4248193,1,0.0,0.0,0.8626365503376555,0.3980233959392003,TUR_77_2022,TUR,77,2022,Recep Tayyip Erdogan,President ,1f86509bf4c3f45f198ccccde5ec8b2e5db394aa0482173b49f7568426a76aca,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,"housing, food, energy, health care, education and jobs are all under pressure.",0.617303,0,0.0,0.0,0.8511895658904021,0.4129413104173228,JOR_72_2017,JOR,72,2017,Crown Prince Al Hussein bin Abdullah II,Crown Prince,7aa10f0b435f09b38737eafb102a385f69c33b429469a63ed9bf4cbd6f798fda,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,"we underscore the importance of promoting cooperation among all components of the international community in order to settle disputes and support the development efforts of member states, as well as of promoting avenues for organized migration.",0.46743655,1,0.0,0.0,0.4458127705667475,0.4027525697569751,TUN_73_2018,TUN,73,2018,Mr. Khemais Jhinaoui,Minister for Foreign Affairs,17c922bf366d1289b83fe0e4d52ce18a19b2804ab7922090f6b71e51758bcac1,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
Q154_3,"at the global level, that demands collective measures to ensure fair access to affordable food and expedite the movement of staples to countries in need.",0.6383667,0,0.0,0.0,0.6753244361801104,0.4167862651821134,JOR_77_2022,JOR,77,2022,Abdullah II ibn Al Hussein,King,d3eacd2c48f5ca46913af5c070bad004f8424376a583cdb0e57fb6a58e70d9fe,Q154,"Aims of respondent: first choice If you had to choose, which one of the things on this card would you say is most important?",Fighting rising prices is of utmost importance.,keep,fighting rising prices is of utmost importance.,3,Fighting rising prices,fighting rising prices is of utmost importance.,"We recognize the urgency of mitigating inflationary pressures and shielding our citizens from economic volatility. [SEP] Stability in prices is not merely economic—it is moral, for it speaks to the dignity of access and the justice of affordability. [SEP] Our policies will prioritize food security, wage resilience, and the equitable distribution of basic resources. [SEP] We call for enhanced international coordination to ensure that developing countries are not suffocated by price shocks beyond their control. [SEP] To rise in dignity, families must not fall under the weight of everyday necessities.",3
